t,sym,px,qty,b1sz,b1px,a1px,a1sz
2020-04-06D09:49:03.995042000,2330,0,0,654,2700000,2705000,210
2020-04-06D09:49:04.201057000,2330,2705000,1,654,2700000,2705000,209
2020-04-06D09:49:05.055941000,2330,0,0,654,2700000,2705000,209
2020-04-06D09:49:06.216196000,2330,0,0,654,2700000,2705000,209
2020-04-06D09:49:06.992403000,2330,2705000,2,654,2700000,2705000,207
2020-04-06D09:49:07.073156000,2330,0,0,655,2700000,2705000,207
2020-04-06D09:49:07.177790000,2330,2705000,1,655,2700000,2705000,206
2020-04-06D09:49:08.758453000,2330,0,0,655,2700000,2705000,206
2020-04-06D09:49:09.427873000,2330,2705000,5,655,2700000,2705000,201
2020-04-06D09:49:09.559695000,2330,0,0,655,2700000,2705000,201
2020-04-06D09:49:10.105300000,2330,2705000,1,655,2700000,2705000,200
2020-04-06D09:49:10.606474000,2330,0,0,655,2700000,2705000,202
2020-04-06D09:49:10.915311000,2330,0,0,655,2700000,2705000,202
2020-04-06D09:49:11.019277000,2330,0,0,656,2700000,2705000,202
2020-04-06D09:49:11.046393000,2330,2705000,3,656,2700000,2705000,199
2020-04-06D09:49:11.135329000,2330,0,0,662,2700000,2705000,199
2020-04-06D09:49:12.268401000,2330,0,0,662,2700000,2705000,199
2020-04-06D09:49:12.307980000,2330,0,0,662,2700000,2705000,199
2020-04-06D09:49:12.397297000,2330,2705000,1,662,2700000,2705000,198
2020-04-06D09:49:12.593611000,2330,0,0,662,2700000,2705000,198
2020-04-06D09:49:13.725430000,2330,0,0,667,2700000,2705000,198
2020-04-06D09:49:13.830637000,2330,0,0,668,2700000,2705000,198
2020-04-06D09:49:14.432828000,2330,0,0,668,2700000,2705000,203
2020-04-06D09:49:14.485396000,2330,0,0,668,2700000,2705000,204
2020-04-06D09:49:14.557195000,2330,0,0,668,2700000,2705000,205
2020-04-06D09:49:14.828245000,2330,0,0,668,2700000,2705000,205
2020-04-06D09:49:15.256969000,2330,0,0,668,2700000,2705000,205
2020-04-06D09:49:16.001520000,2330,2700000,1,667,2700000,2705000,205
2020-04-06D09:49:16.080063000,2330,0,0,667,2700000,2705000,208
2020-04-06D09:49:16.279672000,2330,0,0,668,2700000,2705000,208
2020-04-06D09:49:16.502817000,2330,2705000,1,667,2700000,2705000,207
2020-04-06D09:49:16.916324000,2330,0,0,668,2700000,2705000,207
2020-04-06D09:49:16.934239000,2330,2705000,1,668,2700000,2705000,206
2020-04-06D09:49:16.974473000,2330,0,0,669,2700000,2705000,206
2020-04-06D09:49:16.975037000,2330,2700000,1,668,2700000,2705000,206
2020-04-06D09:49:17.089093000,2330,0,0,668,2700000,2705000,207
2020-04-06D09:49:17.540624000,2330,2705000,2,668,2700000,2705000,205
2020-04-06D09:49:17.588017000,2330,0,0,668,2700000,2705000,205
2020-04-06D09:49:17.890881000,2330,0,0,668,2700000,2705000,206
2020-04-06D09:49:19.075716000,2330,0,0,668,2700000,2705000,206
2020-04-06D09:49:19.307678000,2330,0,0,667,2700000,2705000,206
2020-04-06D09:49:19.527383000,2330,0,0,667,2700000,2705000,207
2020-04-06D09:49:19.663174000,2330,0,0,667,2700000,2705000,207
2020-04-06D09:49:19.764158000,2330,0,0,667,2700000,2705000,205
2020-04-06D09:49:19.766073000,2330,0,0,667,2700000,2705000,203
2020-04-06D09:49:19.820535000,2330,0,0,667,2700000,2705000,203
2020-04-06D09:49:19.900407000,2330,2700000,3,664,2700000,2705000,203
2020-04-06D09:49:20.504702000,2330,0,0,664,2700000,2705000,203
2020-04-06D09:49:20.584948000,2330,0,0,664,2700000,2705000,203
2020-04-06D09:49:20.727657000,2330,0,0,664,2700000,2705000,202
2020-04-06D09:49:20.972227000,2330,2705000,1,664,2700000,2705000,201
2020-04-06D09:49:21.218163000,2330,0,0,665,2700000,2705000,201
2020-04-06D09:49:21.778995000,2330,0,0,665,2700000,2705000,199
2020-04-06D09:49:21.823285000,2330,0,0,667,2700000,2705000,199
2020-04-06D09:49:21.857643000,2330,2700000,2,665,2700000,2705000,199
2020-04-06D09:49:22.524266000,2330,0,0,666,2700000,2705000,199
2020-04-06D09:49:22.850472000,2330,2705000,2,666,2700000,2705000,197
2020-04-06D09:49:23.105898000,2330,0,0,667,2700000,2705000,197
2020-04-06D09:49:23.538157000,2330,0,0,668,2700000,2705000,197
2020-04-06D09:49:23.809819000,2330,0,0,668,2700000,2705000,196
2020-04-06D09:49:23.866703000,2330,2700000,1,667,2700000,2705000,196
2020-04-06D09:49:23.917861000,2330,0,0,667,2700000,2705000,196
2020-04-06D09:49:25.257738000,2330,0,0,668,2700000,2705000,196
2020-04-06D09:49:25.373096000,2330,2705000,1,668,2700000,2705000,195
2020-04-06D09:49:25.939443000,2330,2705000,2,668,2700000,2705000,193
2020-04-06D09:49:25.993068000,2330,0,0,668,2700000,2705000,193
2020-04-06D09:49:26.762995000,2330,0,0,668,2700000,2705000,194
2020-04-06D09:49:26.763208000,2330,0,0,668,2700000,2705000,199
2020-04-06D09:49:26.941135000,2330,0,0,668,2700000,2705000,199
2020-04-06D09:49:27.266618000,2330,0,0,668,2700000,2705000,199
2020-04-06D09:49:27.690775000,2330,0,0,668,2700000,2705000,199
2020-04-06D09:49:27.727220000,2330,0,0,667,2700000,2705000,199
2020-04-06D09:49:28.212994000,2330,2700000,10,657,2700000,2705000,199
2020-04-06D09:49:28.443455000,2330,0,0,657,2700000,2705000,199
2020-04-06D09:49:28.943187000,2330,0,0,657,2700000,2705000,199
2020-04-06D09:49:29.427409000,2330,0,0,657,2700000,2705000,199
2020-04-06D09:49:29.602449000,2330,0,0,657,2700000,2705000,199
2020-04-06D09:49:29.674273000,2330,2705000,1,657,2700000,2705000,198
2020-04-06D09:49:30.753469000,2330,0,0,658,2700000,2705000,198
2020-04-06D09:49:32.459295000,2330,2700000,1,657,2700000,2705000,198
2020-04-06D09:49:33.438334000,2330,0,0,657,2700000,2705000,197
2020-04-06D09:49:33.485490000,2330,2705000,1,657,2700000,2705000,196
2020-04-06D09:49:33.547110000,2330,0,0,657,2700000,2705000,196
2020-04-06D09:49:33.863859000,2330,0,0,659,2700000,2705000,196
2020-04-06D09:49:34.668545000,2330,0,0,659,2700000,2705000,196
2020-04-06D09:49:34.696463000,2330,0,0,659,2700000,2705000,196
2020-04-06D09:49:35.012310000,2330,0,0,658,2700000,2705000,196
2020-04-06D09:49:35.773386000,2330,2705000,3,658,2700000,2705000,193
2020-04-06D09:49:35.956320000,2330,0,0,659,2700000,2705000,193
2020-04-06D09:49:35.972832000,2330,0,0,659,2700000,2705000,193
2020-04-06D09:49:36.552240000,2330,2705000,1,659,2700000,2705000,192
2020-04-06D09:49:36.593143000,2330,0,0,659,2700000,2705000,192
2020-04-06D09:49:37.140478000,2330,2705000,1,659,2700000,2705000,191
2020-04-06D09:49:37.209949000,2330,0,0,659,2700000,2705000,192
2020-04-06D09:49:37.809958000,2330,0,0,660,2700000,2705000,192
2020-04-06D09:49:37.980734000,2330,0,0,661,2700000,2705000,192
2020-04-06D09:49:39.351759000,2330,0,0,661,2700000,2705000,194
2020-04-06D09:49:40.115159000,2330,2705000,1,661,2700000,2705000,193
2020-04-06D09:49:41.044530000,2330,0,0,661,2700000,2705000,192
2020-04-06D09:49:41.690198000,2330,2705000,1,661,2700000,2705000,191
2020-04-06D09:49:41.747564000,2330,0,0,666,2700000,2705000,191
2020-04-06D09:49:42.027578000,2330,2705000,1,666,2700000,2705000,190
2020-04-06D09:49:43.428859000,2330,0,0,665,2700000,2705000,190
2020-04-06D09:49:44.172140000,2330,0,0,665,2700000,2705000,190
2020-04-06D09:49:44.271371000,2330,0,0,667,2700000,2705000,190
2020-04-06D09:49:46.104851000,2330,0,0,667,2700000,2705000,190
2020-04-06D09:49:46.176627000,2330,0,0,667,2700000,2705000,192
2020-04-06D09:49:46.594562000,2330,2705000,1,667,2700000,2705000,191
2020-04-06D09:49:46.936651000,2330,0,0,667,2700000,2705000,190
2020-04-06D09:49:46.977206000,2330,2700000,1,666,2700000,2705000,190
2020-04-06D09:49:47.051957000,2330,0,0,666,2700000,2705000,190
2020-04-06D09:49:47.522170000,2330,0,0,666,2700000,2705000,190
2020-04-06D09:49:47.614984000,2330,0,0,667,2700000,2705000,190
2020-04-06D09:49:47.632359000,2330,2705000,1,667,2700000,2705000,189
2020-04-06D09:49:48.369558000,2330,0,0,669,2700000,2705000,189
2020-04-06D09:49:48.558988000,2330,2700000,5,664,2700000,2705000,189
2020-04-06D09:49:49.380425000,2330,0,0,664,2700000,2705000,189
2020-04-06D09:49:49.603155000,2330,2705000,2,664,2700000,2705000,187
2020-04-06D09:49:50.304254000,2330,0,0,664,2700000,2705000,187
2020-04-06D09:49:50.310280000,2330,0,0,665,2700000,2705000,187
2020-04-06D09:49:50.406402000,2330,2705000,1,665,2700000,2705000,186
2020-04-06D09:49:50.697980000,2330,2705000,1,665,2700000,2705000,185
2020-04-06D09:49:51.814710000,2330,0,0,665,2700000,2705000,183
2020-04-06D09:49:51.823021000,2330,0,0,665,2700000,2705000,183
2020-04-06D09:49:52.720140000,2330,2705000,4,665,2700000,2705000,179
2020-04-06D09:49:52.727435000,2330,0,0,665,2700000,2705000,179
2020-04-06D09:49:52.982512000,2330,0,0,665,2700000,2705000,179
2020-04-06D09:49:53.767636000,2330,0,0,665,2700000,2705000,180
2020-04-06D09:49:54.776859000,2330,0,0,665,2700000,2705000,180
2020-04-06D09:49:54.919985000,2330,0,0,666,2700000,2705000,180
2020-04-06D09:49:55.131760000,2330,0,0,666,2700000,2705000,180
2020-04-06D09:49:55.330457000,2330,0,0,669,2700000,2705000,180
2020-04-06D09:49:55.332304000,2330,2700000,2,667,2700000,2705000,180
2020-04-06D09:49:55.483027000,2330,0,0,667,2700000,2705000,180
2020-04-06D09:49:55.602731000,2330,2705000,2,667,2700000,2705000,178
2020-04-06D09:49:55.728627000,2330,0,0,667,2700000,2705000,178
2020-04-06D09:49:55.741275000,2330,0,0,667,2700000,2705000,178
2020-04-06D09:49:57.031105000,2330,0,0,667,2700000,2705000,180
2020-04-06D09:49:57.864985000,2330,2705000,2,667,2700000,2705000,178
2020-04-06D09:49:58.668771000,2330,0,0,667,2700000,2705000,182
2020-04-06D09:49:58.671600000,2330,0,0,667,2700000,2705000,182
2020-04-06D09:49:58.895348000,2330,0,0,668,2700000,2705000,182
2020-04-06D09:49:59.339209000,2330,0,0,669,2700000,2705000,182
2020-04-06D09:49:59.444847000,2330,2705000,1,669,2700000,2705000,181
2020-04-06D09:50:01.311379000,2330,2705000,1,669,2700000,2705000,180
2020-04-06D09:50:02.509717000,2330,0,0,669,2700000,2705000,180
2020-04-06D09:50:02.593972000,2330,2705000,1,669,2700000,2705000,179
2020-04-06D09:50:02.683752000,2330,2705000,1,669,2700000,2705000,178
2020-04-06D09:50:03.169439000,2330,0,0,669,2700000,2705000,178
2020-04-06D09:50:03.744071000,2330,0,0,669,2700000,2705000,178
2020-04-06D09:50:03.752141000,2330,0,0,669,2700000,2705000,178
2020-04-06D09:50:03.797245000,2330,0,0,669,2700000,2705000,178
2020-04-06D09:50:03.987416000,2330,0,0,670,2700000,2705000,178
2020-04-06D09:50:04.525442000,2330,2705000,1,670,2700000,2705000,177
2020-04-06D09:50:04.557748000,2330,2705000,1,670,2700000,2705000,176
2020-04-06D09:50:04.612576000,2330,0,0,670,2700000,2705000,180
2020-04-06D09:50:04.727662000,2330,2705000,1,670,2700000,2705000,179
2020-04-06D09:50:04.976695000,2330,0,0,670,2700000,2705000,179
2020-04-06D09:50:05.059589000,2330,0,0,670,2700000,2705000,186
2020-04-06D09:50:06.478035000,2330,0,0,670,2700000,2705000,186
2020-04-06D09:50:06.733455000,2330,2705000,1,670,2700000,2705000,185
2020-04-06D09:50:06.760543000,2330,0,0,670,2700000,2705000,180
2020-04-06D09:50:06.771209000,2330,2700000,5,665,2700000,2705000,180
2020-04-06D09:50:06.845308000,2330,0,0,665,2700000,2705000,181
2020-04-06D09:50:06.875667000,2330,0,0,665,2700000,2705000,185
2020-04-06D09:50:07.620519000,2330,0,0,665,2700000,2705000,185
2020-04-06D09:50:07.843711000,2330,0,0,666,2700000,2705000,185
2020-04-06D09:50:07.923418000,2330,0,0,666,2700000,2705000,187
2020-04-06D09:50:07.997048000,2330,2705000,1,666,2700000,2705000,186
2020-04-06D09:50:08.611870000,2330,0,0,666,2700000,2705000,187
2020-04-06D09:50:09.538447000,2330,0,0,666,2700000,2705000,187
2020-04-06D09:50:09.552211000,2330,0,0,666,2700000,2705000,187
2020-04-06D09:50:09.600141000,2330,0,0,667,2700000,2705000,187
2020-04-06D09:50:10.140436000,2330,0,0,667,2700000,2705000,185
2020-04-06D09:50:10.345455000,2330,0,0,667,2700000,2705000,185
2020-04-06D09:50:11.057269000,2330,0,0,668,2700000,2705000,185
2020-04-06D09:50:11.098087000,2330,0,0,668,2700000,2705000,185
2020-04-06D09:50:11.440909000,2330,0,0,669,2700000,2705000,185
2020-04-06D09:50:11.711895000,2330,2705000,1,669,2700000,2705000,184
2020-04-06D09:50:12.703596000,2330,0,0,669,2700000,2705000,184
2020-04-06D09:50:13.612011000,2330,0,0,670,2700000,2705000,184
2020-04-06D09:50:13.644265000,2330,0,0,671,2700000,2705000,184
2020-04-06D09:50:13.750727000,2330,0,0,671,2700000,2705000,184
2020-04-06D09:50:13.763620000,2330,2705000,2,671,2700000,2705000,182
2020-04-06D09:50:14.540074000,2330,0,0,671,2700000,2705000,185
2020-04-06D09:50:14.541429000,2330,0,0,671,2700000,2705000,190
2020-04-06D09:50:14.598241000,2330,0,0,671,2700000,2705000,197
2020-04-06D09:50:14.852756000,2330,0,0,671,2700000,2705000,197
2020-04-06D09:50:14.876094000,2330,0,0,671,2700000,2705000,197
2020-04-06D09:50:15.824434000,2330,0,0,676,2700000,2705000,197
2020-04-06D09:50:17.151360000,2330,2705000,1,676,2700000,2705000,196
2020-04-06D09:50:18.689844000,2330,0,0,676,2700000,2705000,196
2020-04-06D09:50:18.690265000,2330,0,0,676,2700000,2705000,196
2020-04-06D09:50:18.691493000,2330,0,0,676,2700000,2705000,200
2020-04-06D09:50:18.708557000,2330,0,0,676,2700000,2705000,200
2020-04-06D09:50:18.922657000,2330,2705000,1,676,2700000,2705000,199
2020-04-06D09:50:18.950254000,2330,2705000,1,676,2700000,2705000,198
2020-04-06D09:50:19.382950000,2330,0,0,681,2700000,2705000,197
2020-04-06D09:50:19.550897000,2330,0,0,681,2700000,2705000,199
2020-04-06D09:50:19.552265000,2330,0,0,681,2700000,2705000,199
2020-04-06D09:50:19.567758000,2330,2705000,1,681,2700000,2705000,198
2020-04-06D09:50:19.865044000,2330,0,0,681,2700000,2705000,198
2020-04-06D09:50:19.946566000,2330,2705000,1,681,2700000,2705000,197
2020-04-06D09:50:19.992995000,2330,0,0,681,2700000,2705000,197
2020-04-06D09:50:20.187495000,2330,0,0,682,2700000,2705000,197
2020-04-06D09:50:20.240692000,2330,0,0,682,2700000,2705000,198
2020-04-06D09:50:20.417504000,2330,0,0,683,2700000,2705000,198
2020-04-06D09:50:20.528914000,2330,2705000,1,683,2700000,2705000,197
2020-04-06D09:50:20.657655000,2330,0,0,683,2700000,2705000,201
2020-04-06D09:50:21.652978000,2330,0,0,683,2700000,2705000,201
2020-04-06D09:50:22.128590000,2330,0,0,683,2700000,2705000,202
2020-04-06D09:50:22.144307000,2330,2705000,1,683,2700000,2705000,201
2020-04-06D09:50:22.278329000,2330,2705000,1,683,2700000,2705000,200
2020-04-06D09:50:22.525467000,2330,0,0,683,2700000,2705000,200
2020-04-06D09:50:22.744400000,2330,0,0,683,2700000,2705000,200
2020-04-06D09:50:22.977971000,2330,2705000,1,683,2700000,2705000,199
2020-04-06D09:50:24.227953000,2330,0,0,683,2700000,2705000,199
2020-04-06D09:50:24.229921000,2330,0,0,683,2700000,2705000,199
2020-04-06D09:50:24.230875000,2330,0,0,683,2700000,2705000,207
2020-04-06D09:50:24.277216000,2330,0,0,684,2700000,2705000,207
2020-04-06D09:50:24.823325000,2330,0,0,685,2700000,2705000,207
2020-04-06D09:50:25.017316000,2330,0,0,684,2700000,2705000,207
2020-04-06D09:50:26.837148000,2330,0,0,685,2700000,2705000,207
2020-04-06D09:50:26.969246000,2330,0,0,685,2700000,2705000,208
2020-04-06D09:50:27.759724000,2330,0,0,686,2700000,2705000,208
2020-04-06D09:50:28.272005000,2330,2705000,10,686,2700000,2705000,198
2020-04-06D09:50:29.237556000,2330,0,0,686,2700000,2705000,198
2020-04-06D09:50:29.675134000,2330,0,0,686,2700000,2705000,198
2020-04-06D09:50:29.686866000,2330,0,0,686,2700000,2705000,198
2020-04-06D09:50:29.698568000,2330,0,0,686,2700000,2705000,198
2020-04-06D09:50:29.832315000,2330,0,0,686,2700000,2705000,198
2020-04-06D09:50:30.306154000,2330,0,0,688,2700000,2705000,198
2020-04-06D09:50:30.639673000,2330,0,0,688,2700000,2705000,203
2020-04-06D09:50:30.665688000,2330,0,0,689,2700000,2705000,203
2020-04-06D09:50:31.318582000,2330,0,0,689,2700000,2705000,203
2020-04-06D09:50:32.056408000,2330,2705000,1,689,2700000,2705000,202
2020-04-06D09:50:32.121532000,2330,0,0,689,2700000,2705000,202
2020-04-06D09:50:32.498741000,2330,2705000,5,684,2700000,2705000,197
2020-04-06D09:50:32.637609000,2330,0,0,684,2700000,2705000,197
2020-04-06D09:50:33.224534000,2330,0,0,684,2700000,2705000,197
2020-04-06D09:50:33.886449000,2330,0,0,684,2700000,2705000,198
2020-04-06D09:50:33.935777000,2330,0,0,684,2700000,2705000,198
2020-04-06D09:50:34.434183000,2330,2705000,2,684,2700000,2705000,196
2020-04-06D09:50:35.074392000,2330,0,0,684,2700000,2705000,194
2020-04-06D09:50:35.082720000,2330,0,0,684,2700000,2705000,194
2020-04-06D09:50:35.229670000,2330,0,0,684,2700000,2705000,194
2020-04-06D09:50:35.478446000,2330,0,0,685,2700000,2705000,194
2020-04-06D09:50:36.090182000,2330,0,0,685,2700000,2705000,194
2020-04-06D09:50:36.094886000,2330,0,0,685,2700000,2705000,194
2020-04-06D09:50:36.153484000,2330,2705000,1,685,2700000,2705000,193
2020-04-06D09:50:36.210694000,2330,0,0,683,2700000,2705000,193
2020-04-06D09:50:36.256579000,2330,0,0,683,2700000,2705000,193
2020-04-06D09:50:36.447732000,2330,0,0,686,2700000,2705000,193
2020-04-06D09:50:37.081858000,2330,0,0,687,2700000,2705000,193
2020-04-06D09:50:37.374338000,2330,0,0,687,2700000,2705000,193
2020-04-06D09:50:37.941791000,2330,2705000,1,687,2700000,2705000,192
2020-04-06D09:50:38.406690000,2330,0,0,687,2700000,2705000,192
2020-04-06D09:50:38.526820000,2330,2705000,1,687,2700000,2705000,191
2020-04-06D09:50:38.704468000,2330,0,0,687,2700000,2705000,193
2020-04-06D09:50:38.791373000,2330,0,0,687,2700000,2705000,193
2020-04-06D09:50:38.803039000,2330,0,0,687,2700000,2705000,193
2020-04-06D09:50:39.235897000,2330,0,0,687,2700000,2705000,194
2020-04-06D09:50:39.253251000,2330,2705000,2,687,2700000,2705000,192
2020-04-06D09:50:39.466522000,2330,0,0,687,2700000,2705000,192
2020-04-06D09:50:39.725848000,2330,0,0,687,2700000,2705000,190
2020-04-06D09:50:40.570667000,2330,0,0,688,2700000,2705000,190
2020-04-06D09:50:40.952910000,2330,0,0,688,2700000,2705000,190
2020-04-06D09:50:40.994400000,2330,0,0,688,2700000,2705000,191
2020-04-06D09:50:42.492826000,2330,0,0,689,2700000,2705000,191
2020-04-06D09:50:43.091465000,2330,0,0,689,2700000,2705000,191
2020-04-06D09:50:43.354834000,2330,2705000,1,689,2700000,2705000,190
2020-04-06D09:50:43.558913000,2330,0,0,690,2700000,2705000,190
2020-04-06D09:50:43.627935000,2330,0,0,690,2700000,2705000,190
2020-04-06D09:50:43.724170000,2330,0,0,693,2700000,2705000,190
2020-04-06D09:50:43.904917000,2330,0,0,693,2700000,2705000,190
2020-04-06D09:50:43.932304000,2330,0,0,693,2700000,2705000,190
2020-04-06D09:50:43.948814000,2330,0,0,694,2700000,2705000,190
2020-04-06D09:50:44.088275000,2330,0,0,694,2700000,2705000,192
2020-04-06D09:50:44.099720000,2330,0,0,694,2700000,2705000,192
2020-04-06D09:50:44.172812000,2330,0,0,694,2700000,2705000,192
2020-04-06D09:50:44.182095000,2330,0,0,694,2700000,2705000,192
2020-04-06D09:50:44.213984000,2330,0,0,694,2700000,2705000,192
2020-04-06D09:50:44.338191000,2330,2705000,1,694,2700000,2705000,191
2020-04-06D09:50:44.461052000,2330,0,0,694,2700000,2705000,191
2020-04-06D09:50:44.476087000,2330,0,0,694,2700000,2705000,191
2020-04-06D09:50:44.927700000,2330,0,0,693,2700000,2705000,191
2020-04-06D09:50:47.143393000,2330,0,0,694,2700000,2705000,191
2020-04-06D09:50:47.236417000,2330,0,0,694,2700000,2705000,191
2020-04-06D09:50:47.420198000,2330,0,0,694,2700000,2705000,191
2020-04-06D09:50:47.673991000,2330,0,0,694,2700000,2705000,192
2020-04-06D09:50:48.545805000,2330,0,0,694,2700000,2705000,192
2020-04-06D09:50:49.763454000,2330,0,0,694,2700000,2705000,192
2020-04-06D09:50:50.570650000,2330,2705000,1,694,2700000,2705000,191
2020-04-06D09:50:51.506655000,2330,0,0,694,2700000,2705000,191
2020-04-06D09:50:51.640924000,2330,0,0,695,2700000,2705000,191
2020-04-06D09:50:51.661014000,2330,0,0,695,2700000,2705000,191
2020-04-06D09:50:51.892377000,2330,0,0,695,2700000,2705000,191
2020-04-06D09:50:52.920612000,2330,0,0,695,2700000,2705000,191
2020-04-06D09:50:52.981633000,2330,0,0,695,2700000,2705000,191
2020-04-06D09:50:52.981962000,2330,2705000,1,695,2700000,2705000,190
2020-04-06D09:50:53.260724000,2330,0,0,696,2700000,2705000,190
2020-04-06D09:50:53.361907000,2330,0,0,696,2700000,2705000,192
2020-04-06D09:50:53.736660000,2330,2705000,1,695,2700000,2705000,191
2020-04-06D09:50:54.936397000,2330,2705000,1,695,2700000,2705000,190
2020-04-06D09:50:54.993069000,2330,0,0,696,2700000,2705000,190
2020-04-06D09:50:56.438949000,2330,0,0,696,2700000,2705000,190
2020-04-06D09:50:56.504073000,2330,0,0,696,2700000,2705000,189
2020-04-06D09:50:57.259152000,2330,0,0,696,2700000,2705000,189
2020-04-06D09:50:57.632101000,2330,2705000,1,696,2700000,2705000,188
2020-04-06D09:50:58.819849000,2330,0,0,696,2700000,2705000,188
2020-04-06D09:50:59.580358000,2330,2705000,1,696,2700000,2705000,187
2020-04-06D09:51:00.345663000,2330,2705000,1,696,2700000,2705000,186
2020-04-06D09:51:00.683340000,2330,0,0,696,2700000,2705000,184
2020-04-06D09:51:00.692396000,2330,0,0,696,2700000,2705000,183
2020-04-06D09:51:00.701503000,2330,0,0,696,2700000,2705000,183
2020-04-06D09:51:00.823508000,2330,0,0,696,2700000,2705000,185
